Unnamed: 0,층,블록,열,넘버,전체_좌석,X,Y,Z,대칭점,무대까지의 거리,좌우면적시야각,상하면적시야각,시야방해점수,좌석공간넓음,휠체어석,1/거리**3,무대정면과의각도,좌우시선각도,상하시선각도
755,1층,A블록,15,1,1층 A블록15열 1,1878,1829,172,1층 E블록15열 12,2627.11039,22.64174772,15.64438564,100,1,0,5.5152478489508045e-11,0.698,31.721061550479828,3.7539070205543186
756,1층,A블록,15,2,1층 A블록15열 2,1830,1843,172,1층 E블록15열 11,2602.908565,23.32092637,15.50174554,100,1,0,5.67052490976068e-11,0.71,30.76096806937696,3.788861550381334
757,1층,A블록,15,3,1층 A블록15열 3,1782,1856,172,1층 E블록15열 10,2578.729144,24.00681824,15.3526829,100,1,0,5.831534030665132e-11,0.721,29.79847256344925,3.8244403716776905
758,1층,A블록,15,4,1층 A블록15열 4,1733,1869,172,1층 E블록15열 9,2554.610342,24.71368312,15.18728088,100,1,0,5.998269878021927e-11,0.733,28.801478249435544,3.8606024862496726
759,1층,A블록,15,5,1층 A블록15열 5,1685,1883,172,1층 E블록15열 8,2532.685926,25.40991131,14.99874065,100,1,0,6.155395871787337e-11,0.745,27.787483940968983,3.8940734573143625
760,1층,A블록,15,6,1층 A블록15열 6,1634,1896,172,1층 E블록15열 7,2508.855516,26.15499809,14.79710679,100,1,0,6.332468621172927e-11,0.758,26.71899162525046,3.931119259668773
761,1층,A블록,15,7,1층 A블록15열 7,1585,1908,172,1층 E블록15열 6,2486.417704,26.87436489,14.59048299,100,1,0,6.505455818211444e-11,0.769,25.68060249083108,3.966650808267071
762,1층,A블록,15,8,1층 A블록15열 8,1537,1920,172,1층 E블록15열 5,2465.431605,27.57924644,14.36927469,100,1,0,6.67299997093861e-11,0.781,24.641756231930593,4.000470237176611
763,1층,A블록,15,9,1층 A블록15열 9,1488,1932,172,1층 E블록15열 4,2444.657849,28.29831335,14.1283384,100,1,0,6.844563337305812e-11,0.792,23.5667294625729,4.034520743255076
764,1층,A블록,15,10,1층 A블록15열 10,1439,1943,172,1층 E블록15열 3,2423.954207,29.01848122,13.87852505,100,1,0,7.021449346948857e-11,0.804,22.487675100452062,4.0690384685869905
765,1층,A블록,15,11,1층 A블록15열 11,1387,1954,172,1층 E블록15열 2,2402.388187,29.78162988,13.59976585,100,1,0,7.212244628848269e-11,0.815,21.33187956017033,4.1056282248752405
766,1층,A블록,15,12,1층 A블록15열 12,1338,1964,172,1층 E블록15열 1,2382.67161,30.49709204,13.32161574,100,1,0,7.39277399511031e-11,0.826,20.228902439362788,4.139661241639449
767,1층,B블록,15,1,1층 B블록15열 1,1180,1995,172,1층 D블록15열 13,2324.222236,32.75061158,12.31038807,100,0,0,7.964656396154946e-11,0.861,22.97197615084078,4.2439535990864
768,1층,B블록,15,2,1층 B블록15열 2,1129,2004,172,1층 D블록15열 12,2306.564762,33.45785755,11.9517664,100,0,0,8.148976047389186e-11,0.871,21.764312868313944,4.276502624797933
769,1층,B블록,15,3,1층 B블록15열 3,1078,2012,172,1층 D블록15열 11,2289.063564,34.15737797,11.58174018,100,0,0,8.337319453367239e-11,0.881,20.550316676975896,4.309260483275665
770,1층,B블록,15,4,1층 B블록15열 4,1028,2020,172,1층 D블록15열 10,2273.052573,34.82311888,11.19830469,100,0,0,8.514743276885979e-11,0.891,19.340604501500767,4.339672144992515
771,1층,B블록,15,5,1층 B블록15열 5,977,2029,172,1층 D블록15열 9,2258.529167,35.47062928,10.78096541,100,0,0,8.680063244944953e-11,0.901,18.080217518193564,4.367632285055283
772,1층,B블록,15,6,1층 B블록15열 6,926,2036,172,1층 D블록15열 8,2243.291332,36.11636069,10.36096679,100,0,0,8.858148676128916e-11,0.91,16.825240608779517,4.397358160664594
773,1층,B블록,15,7,1층 B블록15열 7,875,2043,172,1층 D블록15열 7,2229.138399,36.73603812,9.922135199,100,0,0,9.027944921055512e-11,0.919,15.553615896039828,4.425332724480984
774,1층,B블록,15,8,1층 B블록15열 8,824,2050,172,1층 D블록15열 6,2216.091153,37.32683237,9.465229802,100,0,0,9.188341753724073e-11,0.928,14.266286692372557,4.451439281763841
775,1층,B블록,15,9,1층 B블록15열 9,773,2057,172,1층 D블록15열 5,2204.169231,37.88601114,8.991203513,100,0,0,9.338243479240166e-11,0.936,12.964283072956908,4.4755652068833225
776,1층,B블록,15,10,1층 B블록15열 10,722,2064,172,1층 D블록15열 4,2193.390982,38.41096864,8.501220641,100,0,0,9.476584497331853e-11,0.944,11.64871924731918,4.497603156011278
777,1층,B블록,15,11,1층 B블록15열 11,670,2068,172,1층 D블록15열 3,2180.621012,38.95829436,8.007440085,100,0,0,9.644049312771109e-11,0.951,10.320087627945773,4.523996353162413
778,1층,B블록,15,12,1층 B블록15열 12,619,2073,172,1층 D블록15열 2,2170.27049,39.4418434,7.501195234,100,0,0,9.782692543253185e-11,0.958,8.994246508308917,4.545617612772931
779,1층,B블록,15,13,1층 B블록15열 13,568,2077,172,1층 D블록15열 1,2160.124302,39.90368245,6.988385158,100,0,0,9.921190103387959e-11,0.965,7.663358048038642,4.567013782829666
780,1층,C블록,15,1,1층 C블록15열 1,406,2089,172,1층 C블록15열 14,2135.027166,41.1097542,5.303091608,100,0,0,1.027518817233489e-10,0.982,10.998401953464969,4.620814810731426
781,1층,C블록,15,2,1층 C블록15열 2,344,2093,172,1층 C블록15열 13,2128.043468,41.46416582,4.653089854,100,0,0,1.0376682193442017e-10,0.987,9.333537925924322,4.636012278037158
782,1층,C블록,15,3,1층 C블록15열 3,281,2096,172,1층 C블록15열 12,2121.735375,41.77439059,4.007468036,100,0,0,1.0469509808787279e-10,0.991,7.635822129353339,4.649825815944416
783,1층,C블록,15,4,1층 C블록15열 4,219,2099,172,1층 C블록15열 11,2117.39132,42.00768616,3.399733769,100,0,0,1.0534080061570746e-10,0.995,5.956426695933253,4.659386494899597
784,1층,C블록,15,5,1층 C블록15열 5,156,2100,172,1층 C블록15열 10,2112.799091,42.21240405,2.84621928,100,0,0,1.0602917834984881e-10,0.997,4.248454529361403,4.669536259747422
785,1층,C블록,15,6,1층 C블록15열 6,94,2101,172,1층 C블록15열 9,2110.123456,42.3404194,2.408098798,100,0,0,1.0643302475616063e-10,0.999,2.561739152063871,4.6754703978019165
786,1층,C블록,15,7,1층 C블록15열 7,31,2102,172,1층 C블록15열 8,2109.253185,42.39551767,2.148739603,100,0,0,1.0656482087880732e-10,1.0,0.8449288343613152,4.677403777069053
787,1층,C블록,15,8,1층 C블록15열 8,-31,2102,172,1층 C블록15열 7,2109.253185,42.39551767,2.148739603,100,0,0,1.0656482087880732e-10,1.0,0.8449288343613152,4.677403777069053
788,1층,C블록,15,9,1층 C블록15열 9,-94,2101,172,1층 C블록15열 6,2110.123456,42.3404194,2.408098798,100,0,0,1.0643302475616063e-10,0.999,2.561739152063871,4.6754703978019165
789,1층,C블록,15,10,1층 C블록15열 10,-156,2100,172,1층 C블록15열 5,2112.799091,42.21240405,2.84621928,100,0,0,1.0602917834984881e-10,0.997,4.248454529361403,4.669536259747422
790,1층,C블록,15,11,1층 C블록15열 11,-219,2099,172,1층 C블록15열 4,2117.39132,42.00768616,3.399733769,100,0,0,1.0534080061570746e-10,0.995,5.956426695933253,4.659386494899597
791,1층,C블록,15,12,1층 C블록15열 12,-281,2096,172,1층 C블록15열 3,2121.735375,41.77439059,4.007468036,100,0,0,1.0469509808787279e-10,0.991,7.635822129353339,4.649825815944416
792,1층,C블록,15,13,1층 C블록15열 13,-344,2093,172,1층 C블록15열 2,2128.043468,41.46416582,4.653089854,100,0,0,1.0376682193442017e-10,0.987,9.333537925924322,4.636012278037158
793,1층,C블록,15,14,1층 C블록15열 14,-406,2089,172,1층 C블록15열 1,2135.027166,41.1097542,5.303091608,100,0,0,1.027518817233489e-10,0.982,10.998401953464969,4.620814810731426
794,1층,D블록,15,1,1층 D블록15열 1,-568,2077,172,1층 B블록15열 13,2160.124302,39.90368245,6.988385158,100,0,0,9.921190103387959e-11,0.965,7.663358048038642,4.567013782829666
795,1층,D블록,15,2,1층 D블록15열 2,-619,2073,172,1층 B블록15열 12,2170.27049,39.4418434,7.501195234,100,0,0,9.782692543253185e-11,0.958,8.994246508308917,4.545617612772931
796,1층,D블록,15,3,1층 D블록15열 3,-670,2068,172,1층 B블록15열 11,2180.621012,38.95829436,8.007440085,100,0,0,9.644049312771109e-11,0.951,10.320087627945773,4.523996353162413
797,1층,D블록,15,4,1층 D블록15열 4,-722,2064,172,1층 B블록15열 10,2193.390982,38.41096864,8.501220641,100,0,0,9.476584497331853e-11,0.944,11.64871924731918,4.497603156011278
798,1층,D블록,15,5,1층 D블록15열 5,-773,2057,172,1층 B블록15열 9,2204.169231,37.88601114,8.991203513,100,0,0,9.338243479240166e-11,0.936,12.964283072956908,4.4755652068833225
799,1층,D블록,15,6,1층 D블록15열 6,-824,2050,172,1층 B블록15열 8,2216.091153,37.32683237,9.465229802,100,0,0,9.188341753724073e-11,0.928,14.266286692372557,4.451439281763841
800,1층,D블록,15,7,1층 D블록15열 7,-875,2043,172,1층 B블록15열 7,2229.138399,36.73603812,9.922135199,100,0,0,9.027944921055512e-11,0.919,15.553615896039828,4.425332724480984
801,1층,D블록,15,8,1층 D블록15열 8,-926,2036,172,1층 B블록15열 6,2243.291332,36.11636069,10.36096679,100,0,0,8.858148676128916e-11,0.91,16.825240608779517,4.397358160664594
802,1층,D블록,15,9,1층 D블록15열 9,-977,2029,172,1층 B블록15열 5,2258.529167,35.47062928,10.78096541,100,0,0,8.680063244944953e-11,0.901,18.080217518193564,4.367632285055283
803,1층,D블록,15,10,1층 D블록15열 10,-1028,2020,172,1층 B블록15열 4,2273.052573,34.82311888,11.19830469,100,0,0,8.514743276885979e-11,0.891,19.340604501500767,4.339672144992515
804,1층,D블록,15,11,1층 D블록15열 11,-1078,2012,172,1층 B블록15열 3,2289.063564,34.15737797,11.58174018,100,0,0,8.337319453367239e-11,0.881,20.550316676975896,4.309260483275665
805,1층,D블록,15,12,1층 D블록15열 12,-1129,2004,172,1층 B블록15열 2,2306.564762,33.45785755,11.9517664,100,0,0,8.148976047389186e-11,0.871,21.764312868313944,4.276502624797933
806,1층,D블록,15,13,1층 D블록15열 13,-1180,1995,172,1층 B블록15열 1,2324.222236,32.75061158,12.31038807,100,0,0,7.964656396154946e-11,0.861,22.97197615084078,4.2439535990864
807,1층,E블록,15,1,1층 E블록15열 1,-1338,1964,172,1층 A블록15열 12,2382.67161,30.49709204,13.32161574,100,1,0,7.39277399511031e-11,0.826,20.228902439362788,4.139661241639449
808,1층,E블록,15,2,1층 E블록15열 2,-1387,1954,172,1층 A블록15열 11,2402.388187,29.78162988,13.59976585,100,1,0,7.212244628848269e-11,0.815,21.33187956017033,4.1056282248752405
809,1층,E블록,15,3,1층 E블록15열 3,-1439,1943,172,1층 A블록15열 10,2423.954207,29.01848122,13.87852505,100,1,0,7.021449346948857e-11,0.804,22.487675100452062,4.0690384685869905
810,1층,E블록,15,4,1층 E블록15열 4,-1488,1932,172,1층 A블록15열 9,2444.657849,28.29831335,14.1283384,100,1,0,6.844563337305812e-11,0.792,23.5667294625729,4.034520743255076
811,1층,E블록,15,5,1층 E블록15열 5,-1537,1920,172,1층 A블록15열 8,2465.431605,27.57924644,14.36927469,100,1,0,6.67299997093861e-11,0.781,24.641756231930593,4.000470237176611
812,1층,E블록,15,6,1층 E블록15열 6,-1585,1908,172,1층 A블록15열 7,2486.417704,26.87436489,14.59048299,100,1,0,6.505455818211444e-11,0.769,25.68060249083108,3.966650808267071
813,1층,E블록,15,7,1층 E블록15열 7,-1634,1896,172,1층 A블록15열 6,2508.855516,26.15499809,14.79710679,100,1,0,6.332468621172927e-11,0.758,26.71899162525046,3.931119259668773
814,1층,E블록,15,8,1층 E블록15열 8,-1685,1883,172,1층 A블록15열 5,2532.685926,25.40991131,14.99874065,100,1,0,6.155395871787337e-11,0.745,27.787483940968983,3.8940734573143625
815,1층,E블록,15,9,1층 E블록15열 9,-1733,1869,172,1층 A블록15열 4,2554.610342,24.71368312,15.18728088,100,1,0,5.998269878021927e-11,0.733,28.801478249435544,3.8606024862496726
816,1층,E블록,15,10,1층 E블록15열 10,-1782,1856,172,1층 A블록15열 3,2578.729144,24.00681824,15.3526829,100,1,0,5.831534030665132e-11,0.721,29.79847256344925,3.8244403716776905
817,1층,E블록,15,11,1층 E블록15열 11,-1830,1843,172,1층 A블록15열 2,2602.908565,23.32092637,15.50174554,100,1,0,5.67052490976068e-11,0.71,30.76096806937696,3.788861550381334
818,1층,E블록,15,12,1층 E블록15열 12,-1878,1829,172,1층 A블록15열 1,2627.11039,22.64174772,15.64438564,100,1,0,5.5152478489508045e-11,0.698,31.721061550479828,3.7539070205543186
819,1층,A블록,16,1,1층 A블록16열 1,1825,1943,194,1층 E블록16열 11,2672.734555,23.4017033,14.69197415,100,0,0,5.237602248167451e-11,0.729,29.485329416176626,4.162465276739601
820,1층,A블록,16,2,1층 A블록16열 2,1778,1956,194,1층 E블록16열 10,2650.444491,24.02438996,14.53355522,100,0,0,5.370860355323578e-11,0.74,28.54981067290814,4.19753383466557
821,1층,A블록,16,3,1층 A블록16열 3,1732,1969,194,1층 E블록16열 9,2629.528665,24.63654581,14.36330001,100,0,0,5.500045363362229e-11,0.751,27.6150053594622,4.230982484615841
822,1층,A블록,16,4,1층 A블록16열 4,1685,1982,194,1층 E블록16열 8,2608.674951,25.2640082,14.17802493,100,0,0,5.633004470582198e-11,0.762,26.648608762309863,4.264867259888756
823,1층,A블록,16,5,1층 A블록16열 5,1638,1993,194,1층 E블록16열 7,2587.030924,25.89642704,13.99501774,100,0,0,5.775573828696886e-11,0.773,25.695021775115208,4.300615547511573
824,1층,A블록,16,6,1층 A블록16열 6,1590,2005,194,1층 E블록16열 6,2566.273758,26.54118678,13.78740005,100,0,0,5.916856696548291e-11,0.784,24.694068482926742,4.335467116174465
825,1층,A블록,16,7,1층 A블록16열 7,1543,2016,194,1층 E블록16열 5,2546.122739,27.17373099,13.57578465,100,0,0,6.058456492199526e-11,0.794,23.708649492591896,4.369846134177805
826,1층,A블록,16,8,1층 A블록16열 8,1496,2028,194,1층 E블록16열 4,2527.535559,27.80015831,13.3414839,100,0,0,6.193101207225634e-11,0.805,22.69421656351945,4.402044582440966
827,1층,A블록,16,9,1층 A블록16열 9,1449,2039,194,1층 E블록16열 3,2508.935631,28.42622154,13.10075265,100,0,0,6.331862017897461e-11,0.815,21.678255921980867,4.434744107522304
828,1층,A블록,16,10,1층 A블록16열 10,1401,2048,194,1층 E블록16열 2,2488.923663,29.07159443,12.85802385,100,0,0,6.485825649571574e-11,0.825,20.654367555347598,4.4704735140985745
829,1층,A블록,16,11,1층 A블록16열 11,1354,2058,194,1층 E블록16열 1,2471.096113,29.69188228,12.5955705,100,0,0,6.627215413720209e-11,0.835,19.620767771703918,4.502791754308052
830,1층,B블록,16,1,1층 B블록16열 1,1194,2089,194,1층 D블록16열 13,2413.957953,31.75723995,11.61487962,100,0,0,7.109038995852429e-11,0.868,22.101496661175855,4.609600280517915
831,1층,B블록,16,2,1층 B블록16열 2,1143,2098,194,1층 D블록16열 12,2397.016687,32.39464838,11.27302799,100,0,0,7.260839348157737e-11,0.878,20.932458810827274,4.642250529239246
832,1층,B블록,16,3,1층 B블록16열 3,1092,2106,194,1층 D블록16열 11,2380.196631,33.02469813,10.92161603,100,0,0,7.415859473402444e-11,0.888,19.758283716190938,4.675128509568548
833,1층,B블록,16,4,1층 B블록16열 4,1040,2115,194,1층 D블록16열 10,2364.838472,33.64008918,10.5390735,100,0,0,7.5612840620879e-11,0.897,18.5352427951313,4.705558793265849
834,1층,B블록,16,5,1층 B블록16열 5,989,2123,194,1층 D블록16열 9,2350.082126,34.23087793,10.15328893,100,0,0,7.704613934294334e-11,0.906,17.329175991821383,4.73517259889311
835,1층,B블록,16,6,1층 B블록16열 6,938,2130,194,1층 D블록16열 8,2335.461411,34.81036713,9.758453492,100,0,0,7.85022153109902e-11,0.915,16.11822938136465,4.7648845678957885
836,1층,B블록,16,7,1층 B블록16열 7,886,2137,194,1층 D블록16열 7,2321.508346,35.37827146,9.34029314,100,0,0,7.992621593656408e-11,0.924,14.86959985504702,4.793589971009477
837,1층,B블록,16,8,1층 B블록16열 8,835,2145,194,1층 D블록16열 6,2309.953679,35.89425003,8.906880244,100,0,0,8.113162721801746e-11,0.932,13.620546518833365,4.817624612448785
838,1층,B블록,16,9,1층 B블록16열 9,783,2152,194,1층 D블록16열 5,2298.223009,36.40522598,8.458304721,100,0,0,8.238032386569373e-11,0.94,12.344502716040399,4.842273463181654
839,1층,B블록,16,10,1층 B블록16열 10,732,2158,194,1층 D블록16열 4,2287.012024,36.88766799,8.010370732,100,0,0,8.359776299283833e-11,0.947,11.087796906992478,4.866067492620961
840,1층,B블록,16,11,1층 B블록16열 11,680,2163,194,1층 D블록16열 3,2275.654851,37.36336005,7.547505736,100,0,0,8.485566092031497e-11,0.954,9.802718129263681,4.890411709409951
841,1층,B블록,16,12,1층 B블록16열 12,628,2167,194,1층 D블록16열 2,2264.488684,37.82051698,7.078217834,100,0,0,8.61171275902164e-11,0.96,8.512379458320623,4.914585440008486
842,1층,B블록,16,13,1층 B블록16열 13,576,2172,194,1층 D블록16열 1,2255.436986,38.22699966,6.592604105,100,0,0,8.715813046124457e-11,0.967,7.203287144363041,4.9343578502141625
843,1층,C블록,16,1,1층 C블록16열 1,420,2184,194,1층 C블록16열 15,2232.463214,39.26417809,5.111658843,100,0,0,8.987668917312895e-11,0.982,10.88552705465873,4.985264078540518
844,1층,C블록,16,2,1층 C블록16열 2,360,2187,194,1층 C블록16열 14,2224.905616,39.59367712,4.546249965,100,0,0,9.07956878783134e-11,0.987,9.34757780966494,5.002241192301745
845,1층,C블록,16,3,1층 C블록16열 3,300,2190,194,1층 C블록16열 13,2218.949301,39.86688956,3.990972438,100,0,0,9.152881959595666e-11,0.991,7.800187884181708,5.015703043419824
846,1층,C블록,16,4,1층 C블록16열 4,240,2194,194,1층 C블록16열 12,2215.597436,40.06378054,3.456614865,100,0,0,9.194485629069303e-11,0.994,6.242720785027825,5.023310532274173
847,1층,C블록,16,5,1층 C블록16열 5,180,2195,194,1층 C블록16열 11,2210.895972,40.25635949,2.975747687,100,0,0,9.253266592268961e-11,0.997,4.68802513270665,5.03402013019634
848,1층,C블록,16,6,1층 C블록16열 6,120,2196,194,1층 C블록16열 10,2207.816116,40.38938503,2.571515698,100,0,0,9.292044960666175e-11,0.999,3.1278061212861883,5.041060645180192
849,1층,C블록,16,7,1층 C블록16열 7,60,2197,194,1층 C블록16열 9,2206.364657,40.46195732,2.291864304,100,0,0,9.310395367938013e-11,1.0,1.5643570732013121,5.044385502461694
850,1층,C블록,16,8,1층 C블록16열 8,0,2198,194,1층 C블록16열 8,2206.54481,40.47362631,2.189146976,100,0,0,9.308115116872671e-11,1.0,0.0,5.043972586538192
851,1층,C블록,16,9,1층 C블록16열 9,-60,2197,194,1층 C블록16열 7,2206.364657,40.46195732,2.291864304,100,0,0,9.310395367938013e-11,1.0,1.5643570732013121,5.044385502461694
852,1층,C블록,16,10,1층 C블록16열 10,-120,2196,194,1층 C블록16열 6,2207.816116,40.38938503,2.571515698,100,0,0,9.292044960666175e-11,0.999,3.1278061212861883,5.041060645180192
853,1층,C블록,16,11,1층 C블록16열 11,-180,2195,194,1층 C블록16열 5,2210.895972,40.25635949,2.975747687,100,0,0,9.253266592268961e-11,0.997,4.68802513270665,5.03402013019634
854,1층,C블록,16,12,1층 C블록16열 12,-240,2194,194,1층 C블록16열 4,2215.597436,40.06378054,3.456614865,100,0,0,9.194485629069303e-11,0.994,6.242720785027825,5.023310532274173
855,1층,C블록,16,13,1층 C블록16열 13,-300,2190,194,1층 C블록16열 3,2218.949301,39.86688956,3.990972438,100,0,0,9.152881959595666e-11,0.991,7.800187884181708,5.015703043419824
856,1층,C블록,16,14,1층 C블록16열 14,-360,2187,194,1층 C블록16열 2,2224.905616,39.59367712,4.546249965,100,0,0,9.07956878783134e-11,0.987,9.34757780966494,5.002241192301745
857,1층,C블록,16,15,1층 C블록16열 15,-420,2184,194,1층 C블록16열 1,2232.463214,39.26417809,5.111658843,100,0,0,8.987668917312895e-11,0.982,10.88552705465873,4.985264078540518
