,Ãþ,ºí·Ï,¿­,³Ñ¹ö,ÀüÃ¼_ÁÂ¼®,X,Y,Z
1782,2Ãþ,Aºí·Ï,5,4,2Ãþ Aºí·Ï5¿­ 4,1788,1952,802
1783,2Ãþ,Aºí·Ï,5,5,2Ãþ Aºí·Ï5¿­ 5,1751,1992,802
1784,2Ãþ,Aºí·Ï,5,6,2Ãþ Aºí·Ï5¿­ 6,1714,2031,802
1785,2Ãþ,Aºí·Ï,5,7,2Ãþ Aºí·Ï5¿­ 7,1676,2070,802
1786,2Ãþ,Aºí·Ï,5,8,2Ãþ Aºí·Ï5¿­ 8,1639,2109,802
1787,2Ãþ,Aºí·Ï,5,9,2Ãþ Aºí·Ï5¿­ 9,1602,2149,802
1788,2Ãþ,Aºí·Ï,5,10,2Ãþ Aºí·Ï5¿­ 10,1565,2188,802
1789,2Ãþ,Aºí·Ï,5,11,2Ãþ Aºí·Ï5¿­ 11,1528,2227,802
1790,2Ãþ,Aºí·Ï,5,12,2Ãþ Aºí·Ï5¿­ 12,1490,2266,802
1791,2Ãþ,Aºí·Ï,5,13,2Ãþ Aºí·Ï5¿­ 13,1453,2306,802
1792,2Ãþ,Aºí·Ï,5,14,2Ãþ Aºí·Ï5¿­ 14,1416,2345,802
1793,2Ãþ,Aºí·Ï,5,15,2Ãþ Aºí·Ï5¿­ 15,1379,2384,802
1794,2Ãþ,Aºí·Ï,5,16,2Ãþ Aºí·Ï5¿­ 16,1342,2424,802
1795,2Ãþ,Aºí·Ï,5,17,2Ãþ Aºí·Ï5¿­ 17,1304,2463,802
1796,2Ãþ,Aºí·Ï,5,18,2Ãþ Aºí·Ï5¿­ 18,1267,2502,802
1797,2Ãþ,Aºí·Ï,5,19,2Ãþ Aºí·Ï5¿­ 19,1230,2541,802
1798,2Ãþ,Aºí·Ï,5,20,2Ãþ Aºí·Ï5¿­ 20,1193,2581,802
1799,2Ãþ,Bºí·Ï,5,1,2Ãþ Bºí·Ï5¿­ 1,1031,2665,802
1800,2Ãþ,Bºí·Ï,5,2,2Ãþ Bºí·Ï5¿­ 2,975,2671,802
1801,2Ãþ,Bºí·Ï,5,3,2Ãþ Bºí·Ï5¿­ 3,919,2676,802
1802,2Ãþ,Bºí·Ï,5,4,2Ãþ Bºí·Ï5¿­ 4,863,2681,802
1803,2Ãþ,Bºí·Ï,5,5,2Ãþ Bºí·Ï5¿­ 5,808,2686,802
1804,2Ãþ,Bºí·Ï,5,6,2Ãþ Bºí·Ï5¿­ 6,752,2692,802
1805,2Ãþ,Bºí·Ï,5,7,2Ãþ Bºí·Ï5¿­ 7,696,2697,802
1806,2Ãþ,Dºí·Ï,2,8,2Ãþ Dºí·Ï2¿­ 8,-782,2387,675
1807,2Ãþ,Dºí·Ï,2,9,2Ãþ Dºí·Ï2¿­ 9,-835,2382,675
1808,2Ãþ,Bºí·Ï,5,10,2Ãþ Bºí·Ï5¿­ 10,528,2709,802
1809,2Ãþ,Bºí·Ï,5,11,2Ãþ Bºí·Ï5¿­ 11,472,2712,802
1810,2Ãþ,Bºí·Ï,5,12,2Ãþ Bºí·Ï5¿­ 12,416,2715,802
1811,2Ãþ,Cºí·Ï,5,1,2Ãþ Cºí·Ï5¿­ 1,265,2720,802
1812,2Ãþ,Cºí·Ï,5,2,2Ãþ Cºí·Ï5¿­ 2,217,2721,802
1813,2Ãþ,Cºí·Ï,5,3,2Ãþ Cºí·Ï5¿­ 3,169,2722,802
1814,2Ãþ,Cºí·Ï,5,4,2Ãþ Cºí·Ï5¿­ 4,121,2723,802
1815,2Ãþ,Cºí·Ï,5,5,2Ãþ Cºí·Ï5¿­ 5,72,2724,802
1816,2Ãþ,Cºí·Ï,5,6,2Ãþ Cºí·Ï5¿­ 6,24,2724,802
1817,2Ãþ,Cºí·Ï,5,7,2Ãþ Cºí·Ï5¿­ 7,-24,2724,802
1818,2Ãþ,Cºí·Ï,5,8,2Ãþ Cºí·Ï5¿­ 8,-72,2724,802
1819,2Ãþ,Cºí·Ï,5,9,2Ãþ Cºí·Ï5¿­ 9,-121,2723,802
1820,2Ãþ,Cºí·Ï,5,10,2Ãþ Cºí·Ï5¿­ 10,-169,2722,802
1821,2Ãþ,Cºí·Ï,5,11,2Ãþ Cºí·Ï5¿­ 11,-217,2721,802
1822,2Ãþ,Cºí·Ï,5,12,2Ãþ Cºí·Ï5¿­ 12,-265,2720,802
1823,2Ãþ,Dºí·Ï,5,1,2Ãþ Dºí·Ï5¿­ 1,-416,2715,802
1824,2Ãþ,Dºí·Ï,5,2,2Ãþ Dºí·Ï5¿­ 2,-472,2712,802
1825,2Ãþ,Dºí·Ï,5,3,2Ãþ Dºí·Ï5¿­ 3,-528,2709,802
1826,2Ãþ,Dºí·Ï,5,4,2Ãþ Dºí·Ï5¿­ 4,-584,2705,802
1827,2Ãþ,Dºí·Ï,5,5,2Ãþ Dºí·Ï5¿­ 5,-640,2701,802
1828,2Ãþ,Dºí·Ï,5,6,2Ãþ Dºí·Ï5¿­ 6,-696,2697,802
1829,2Ãþ,Dºí·Ï,5,7,2Ãþ Dºí·Ï5¿­ 7,-752,2692,802
1830,2Ãþ,Dºí·Ï,3,8,2Ãþ Dºí·Ï3¿­ 8,-780,2488,717
1831,2Ãþ,Dºí·Ï,3,9,2Ãþ Dºí·Ï3¿­ 9,-832,2483,717
1832,2Ãþ,Dºí·Ï,5,10,2Ãþ Dºí·Ï5¿­ 10,-919,2676,802
1833,2Ãþ,Dºí·Ï,5,11,2Ãþ Dºí·Ï5¿­ 11,-975,2671,802
1834,2Ãþ,Dºí·Ï,5,12,2Ãþ Dºí·Ï5¿­ 12,-1031,2665,802
1835,2Ãþ,Eºí·Ï,5,1,2Ãþ Eºí·Ï5¿­ 1,-1193,2581,802
1836,2Ãþ,Eºí·Ï,5,2,2Ãþ Eºí·Ï5¿­ 2,-1230,2541,802
1837,2Ãþ,Eºí·Ï,5,3,2Ãþ Eºí·Ï5¿­ 3,-1267,2502,802
1838,2Ãþ,Eºí·Ï,5,4,2Ãþ Eºí·Ï5¿­ 4,-1304,2463,802
1839,2Ãþ,Eºí·Ï,5,5,2Ãþ Eºí·Ï5¿­ 5,-1342,2424,802
1840,2Ãþ,Eºí·Ï,5,6,2Ãþ Eºí·Ï5¿­ 6,-1379,2384,802
1841,2Ãþ,Eºí·Ï,5,7,2Ãþ Eºí·Ï5¿­ 7,-1416,2345,802
1842,2Ãþ,Eºí·Ï,5,8,2Ãþ Eºí·Ï5¿­ 8,-1453,2306,802
1843,2Ãþ,Eºí·Ï,5,9,2Ãþ Eºí·Ï5¿­ 9,-1490,2266,802
1844,2Ãþ,Eºí·Ï,5,10,2Ãþ Eºí·Ï5¿­ 10,-1528,2227,802
1845,2Ãþ,Eºí·Ï,5,11,2Ãþ Eºí·Ï5¿­ 11,-1565,2188,802
1846,2Ãþ,Eºí·Ï,5,12,2Ãþ Eºí·Ï5¿­ 12,-1602,2149,802
1847,2Ãþ,Eºí·Ï,5,13,2Ãþ Eºí·Ï5¿­ 13,-1639,2109,802
1848,2Ãþ,Eºí·Ï,5,14,2Ãþ Eºí·Ï5¿­ 14,-1676,2070,802
1849,2Ãþ,Eºí·Ï,5,15,2Ãþ Eºí·Ï5¿­ 15,-1714,2031,802
1850,2Ãþ,Eºí·Ï,5,16,2Ãþ Eºí·Ï5¿­ 16,-1751,1992,802
1851,2Ãþ,Eºí·Ï,5,17,2Ãþ Eºí·Ï5¿­ 17,-1788,1952,802
1852,2Ãþ,Eºí·Ï,5,18,2Ãþ Eºí·Ï5¿­ 18,-1825,1913,802
1853,2Ãþ,Eºí·Ï,5,19,2Ãþ Eºí·Ï5¿­ 19,-1862,1874,802
1854,2Ãþ,Eºí·Ï,5,20,2Ãþ Eºí·Ï5¿­ 20,-1900,1834,802
1855,2Ãþ,Aºí·Ï,6,3,2Ãþ Aºí·Ï6¿­ 3,1776,2111,845
1856,2Ãþ,Aºí·Ï,6,4,2Ãþ Aºí·Ï6¿­ 4,1742,2146,845
1857,2Ãþ,Aºí·Ï,6,5,2Ãþ Aºí·Ï6¿­ 5,1709,2181,845
1858,2Ãþ,Aºí·Ï,6,6,2Ãþ Aºí·Ï6¿­ 6,1675,2217,845
1859,2Ãþ,Aºí·Ï,6,7,2Ãþ Aºí·Ï6¿­ 7,1642,2252,845
1860,2Ãþ,Aºí·Ï,6,8,2Ãþ Aºí·Ï6¿­ 8,1608,2288,845
1861,2Ãþ,Aºí·Ï,6,9,2Ãþ Aºí·Ï6¿­ 9,1575,2323,845
1862,2Ãþ,Aºí·Ï,6,10,2Ãþ Aºí·Ï6¿­ 10,1541,2358,845
1863,2Ãþ,Aºí·Ï,6,11,2Ãþ Aºí·Ï6¿­ 11,1508,2394,845
1864,2Ãþ,Aºí·Ï,6,12,2Ãþ Aºí·Ï6¿­ 12,1474,2429,845
1865,2Ãþ,Aºí·Ï,6,13,2Ãþ Aºí·Ï6¿­ 13,1440,2465,845
1866,2Ãþ,Aºí·Ï,6,14,2Ãþ Aºí·Ï6¿­ 14,1407,2500,845
1867,2Ãþ,Aºí·Ï,6,15,2Ãþ Aºí·Ï6¿­ 15,1373,2535,845
1868,2Ãþ,Aºí·Ï,6,16,2Ãþ Aºí·Ï6¿­ 16,1340,2571,845
1869,2Ãþ,Aºí·Ï,6,17,2Ãþ Aºí·Ï6¿­ 17,1306,2606,845
1870,2Ãþ,Aºí·Ï,6,18,2Ãþ Aºí·Ï6¿­ 18,1273,2642,845
1871,2Ãþ,Aºí·Ï,6,19,2Ãþ Aºí·Ï6¿­ 19,1239,2677,845
1872,2Ãþ,Bºí·Ï,6,8,2Ãþ Bºí·Ï6¿­ 8,697,2797,845
1873,2Ãþ,Bºí·Ï,6,9,2Ãþ Bºí·Ï6¿­ 9,642,2802,845
1874,2Ãþ,Bºí·Ï,6,1,2Ãþ Bºí·Ï6¿­ 1,1083,2761,845
1875,2Ãþ,Bºí·Ï,6,2,2Ãþ Bºí·Ï6¿­ 2,1028,2766,845
1876,2Ãþ,Bºí·Ï,6,3,2Ãþ Bºí·Ï6¿­ 3,973,2771,845
1877,2Ãþ,Bºí·Ï,6,4,2Ãþ Bºí·Ï6¿­ 4,918,2776,845
1878,2Ãþ,Bºí·Ï,6,5,2Ãþ Bºí·Ï6¿­ 5,862,2782,845
1879,2Ãþ,Bºí·Ï,6,6,2Ãþ Bºí·Ï6¿­ 6,807,2787,845
1880,2Ãþ,Bºí·Ï,6,7,2Ãþ Bºí·Ï6¿­ 7,752,2792,845
1881,2Ãþ,Dºí·Ï,4,8,2Ãþ Dºí·Ï4¿­ 8,-813,2585,760
1882,2Ãþ,Dºí·Ï,4,9,2Ãþ Dºí·Ï4¿­ 9,-870,2580,760
1883,2Ãþ,Bºí·Ï,6,10,2Ãþ Bºí·Ï6¿­ 10,586,2805,845
1884,2Ãþ,Bºí·Ï,6,11,2Ãþ Bºí·Ï6¿­ 11,531,2809,845
1885,2Ãþ,Bºí·Ï,6,12,2Ãþ Bºí·Ï6¿­ 12,476,2812,845
1886,2Ãþ,Bºí·Ï,6,13,2Ãþ Bºí·Ï6¿­ 13,420,2815,845
1887,2Ãþ,Cºí·Ï,6,1,2Ãþ Cºí·Ï6¿­ 1,269,2820,845
1888,2Ãþ,Cºí·Ï,6,2,2Ãþ Cºí·Ï6¿­ 2,220,2821,845
1889,2Ãþ,Cºí·Ï,6,3,2Ãþ Cºí·Ï6¿­ 3,171,2822,845
1890,2Ãþ,Cºí·Ï,6,4,2Ãþ Cºí·Ï6¿­ 4,122,2823,845
1891,2Ãþ,Cºí·Ï,6,5,2Ãþ Cºí·Ï6¿­ 5,73,2824,845
1892,2Ãþ,Cºí·Ï,6,6,2Ãþ Cºí·Ï6¿­ 6,24,2825,845
1893,2Ãþ,Cºí·Ï,6,7,2Ãþ Cºí·Ï6¿­ 7,-24,2825,845
1894,2Ãþ,Cºí·Ï,6,8,2Ãþ Cºí·Ï6¿­ 8,-73,2824,845
1895,2Ãþ,Cºí·Ï,6,9,2Ãþ Cºí·Ï6¿­ 9,-122,2823,845
1896,2Ãþ,Cºí·Ï,6,10,2Ãþ Cºí·Ï6¿­ 10,-171,2822,845
1897,2Ãþ,Cºí·Ï,6,11,2Ãþ Cºí·Ï6¿­ 11,-220,2821,845
1898,2Ãþ,Cºí·Ï,6,12,2Ãþ Cºí·Ï6¿­ 12,-269,2820,845
1899,2Ãþ,Dºí·Ï,6,1,2Ãþ Dºí·Ï6¿­ 1,-420,2815,845
1900,2Ãþ,Dºí·Ï,6,2,2Ãþ Dºí·Ï6¿­ 2,-476,2812,845
1901,2Ãþ,Dºí·Ï,6,3,2Ãþ Dºí·Ï6¿­ 3,-531,2809,845
1902,2Ãþ,Dºí·Ï,6,4,2Ãþ Dºí·Ï6¿­ 4,-586,2805,845
1903,2Ãþ,Dºí·Ï,6,5,2Ãþ Dºí·Ï6¿­ 5,-642,2802,845
1904,2Ãþ,Dºí·Ï,6,6,2Ãþ Dºí·Ï6¿­ 6,-697,2797,845
1905,2Ãþ,Dºí·Ï,6,7,2Ãþ Dºí·Ï6¿­ 7,-752,2792,845
1906,2Ãþ,Dºí·Ï,5,8,2Ãþ Dºí·Ï5¿­ 8,-808,2686,802
1907,2Ãþ,Dºí·Ï,5,9,2Ãþ Dºí·Ï5¿­ 9,-864,2681,802
1908,2Ãþ,Dºí·Ï,6,10,2Ãþ Dºí·Ï6¿­ 10,-918,2776,845
1909,2Ãþ,Dºí·Ï,6,11,2Ãþ Dºí·Ï6¿­ 11,-973,2771,845
1910,2Ãþ,Dºí·Ï,6,12,2Ãþ Dºí·Ï6¿­ 12,-1028,2766,845
1911,2Ãþ,Dºí·Ï,6,13,2Ãþ Dºí·Ï6¿­ 13,-1083,2761,845
1912,2Ãþ,Eºí·Ï,6,1,2Ãþ Eºí·Ï6¿­ 1,-1239,2677,845
1913,2Ãþ,Eºí·Ï,6,2,2Ãþ Eºí·Ï6¿­ 2,-1273,2642,845
1914,2Ãþ,Eºí·Ï,6,3,2Ãþ Eºí·Ï6¿­ 3,-1306,2606,845
1915,2Ãþ,Eºí·Ï,6,4,2Ãþ Eºí·Ï6¿­ 4,-1340,2571,845
1916,2Ãþ,Eºí·Ï,6,5,2Ãþ Eºí·Ï6¿­ 5,-1373,2535,845
1917,2Ãþ,Eºí·Ï,6,6,2Ãþ Eºí·Ï6¿­ 6,-1407,2500,845
1918,2Ãþ,Eºí·Ï,6,7,2Ãþ Eºí·Ï6¿­ 7,-1440,2465,845
1919,2Ãþ,Eºí·Ï,6,8,2Ãþ Eºí·Ï6¿­ 8,-1474,2429,845
1920,2Ãþ,Eºí·Ï,6,9,2Ãþ Eºí·Ï6¿­ 9,-1508,2394,845
1921,2Ãþ,Eºí·Ï,6,10,2Ãþ Eºí·Ï6¿­ 10,-1541,2358,845
1922,2Ãþ,Eºí·Ï,6,11,2Ãþ Eºí·Ï6¿­ 11,-1575,2323,845
1923,2Ãþ,Eºí·Ï,6,12,2Ãþ Eºí·Ï6¿­ 12,-1608,2288,845
1924,2Ãþ,Eºí·Ï,6,13,2Ãþ Eºí·Ï6¿­ 13,-1642,2252,845
1925,2Ãþ,Eºí·Ï,6,14,2Ãþ Eºí·Ï6¿­ 14,-1675,2217,845
1926,2Ãþ,Eºí·Ï,6,15,2Ãþ Eºí·Ï6¿­ 15,-1709,2181,845
1927,2Ãþ,Eºí·Ï,6,16,2Ãþ Eºí·Ï6¿­ 16,-1742,2146,845
1928,2Ãþ,Eºí·Ï,6,17,2Ãþ Eºí·Ï6¿­ 17,-1776,2111,845
1929,2Ãþ,Eºí·Ï,6,18,2Ãþ Eºí·Ï6¿­ 18,-1809,2075,845
1930,2Ãþ,Eºí·Ï,6,19,2Ãþ Eºí·Ï6¿­ 19,-1843,2040,845
1931,2Ãþ,Aºí·Ï,7,1,2Ãþ Aºí·Ï7¿­ 1,1803,2227,888
1932,2Ãþ,Aºí·Ï,7,2,2Ãþ Aºí·Ï7¿­ 2,1768,2264,888
1933,2Ãþ,Aºí·Ï,7,3,2Ãþ Aºí·Ï7¿­ 3,1734,2300,888
1934,2Ãþ,Aºí·Ï,7,4,2Ãþ Aºí·Ï7¿­ 4,1700,2336,888
1935,2Ãþ,Aºí·Ï,7,5,2Ãþ Aºí·Ï7¿­ 5,1665,2373,888
1936,2Ãþ,Aºí·Ï,7,6,2Ãþ Aºí·Ï7¿­ 6,1631,2409,888
1937,2Ãþ,Aºí·Ï,7,7,2Ãþ Aºí·Ï7¿­ 7,1596,2445,888
1938,2Ãþ,Aºí·Ï,7,8,2Ãþ Aºí·Ï7¿­ 8,1562,2482,888
1939,2Ãþ,Aºí·Ï,7,9,2Ãþ Aºí·Ï7¿­ 9,1528,2518,888
1940,2Ãþ,Aºí·Ï,7,10,2Ãþ Aºí·Ï7¿­ 10,1493,2554,888
1941,2Ãþ,Aºí·Ï,7,11,2Ãþ Aºí·Ï7¿­ 11,1459,2591,888
1942,2Ãþ,Aºí·Ï,7,12,2Ãþ Aºí·Ï7¿­ 12,1424,2627,888
1943,2Ãþ,Aºí·Ï,7,13,2Ãþ Aºí·Ï7¿­ 13,1390,2663,888
1944,2Ãþ,Aºí·Ï,7,14,2Ãþ Aºí·Ï7¿­ 14,1356,2699,888
1945,2Ãþ,Aºí·Ï,7,15,2Ãþ Aºí·Ï7¿­ 15,1321,2736,888
1946,2Ãþ,Aºí·Ï,7,16,2Ãþ Aºí·Ï7¿­ 16,1287,2772,888
1947,2Ãþ,Bºí·Ï,7,1,2Ãþ Bºí·Ï7¿­ 1,1130,2857,888
1948,2Ãþ,Bºí·Ï,7,2,2Ãþ Bºí·Ï7¿­ 2,1076,2862,888
1949,2Ãþ,Bºí·Ï,7,3,2Ãþ Bºí·Ï7¿­ 3,1021,2867,888
1950,2Ãþ,Bºí·Ï,7,4,2Ãþ Bºí·Ï7¿­ 4,967,2872,888
1951,2Ãþ,Bºí·Ï,7,5,2Ãþ Bºí·Ï7¿­ 5,913,2877,888
1952,2Ãþ,Bºí·Ï,7,6,2Ãþ Bºí·Ï7¿­ 6,859,2882,888
1953,2Ãþ,Bºí·Ï,7,7,2Ãþ Bºí·Ï7¿­ 7,804,2888,888
1954,2Ãþ,Dºí·Ï,6,8,2Ãþ Dºí·Ï6¿­ 8,-807,2787,845
1955,2Ãþ,Dºí·Ï,6,9,2Ãþ Dºí·Ï6¿­ 9,-862,2782,845
1956,2Ãþ,Bºí·Ï,7,10,2Ãþ Bºí·Ï7¿­ 10,642,2902,888
1957,2Ãþ,Bºí·Ï,7,11,2Ãþ Bºí·Ï7¿­ 11,587,2905,888
1958,2Ãþ,Bºí·Ï,7,12,2Ãþ Bºí·Ï7¿­ 12,533,2909,888
1959,2Ãþ,Bºí·Ï,7,13,2Ãþ Bºí·Ï7¿­ 13,478,2912,888
1960,2Ãþ,Bºí·Ï,7,14,2Ãþ Bºí·Ï7¿­ 14,424,2915,888
1961,2Ãþ,Cºí·Ï,7,1,2Ãþ Cºí·Ï7¿­ 1,272,2920,888
1962,2Ãþ,Cºí·Ï,7,2,2Ãþ Cºí·Ï7¿­ 2,227,2921,888
1963,2Ãþ,Cºí·Ï,7,3,2Ãþ Cºí·Ï7¿­ 3,181,2922,888
1964,2Ãþ,Cºí·Ï,7,4,2Ãþ Cºí·Ï7¿­ 4,136,2923,888
1965,2Ãþ,Cºí·Ï,7,5,2Ãþ Cºí·Ï7¿­ 5,91,2923,888
1966,2Ãþ,Cºí·Ï,7,6,2Ãþ Cºí·Ï7¿­ 6,45,2924,888
1967,2Ãþ,Cºí·Ï,7,7,2Ãþ Cºí·Ï7¿­ 7,0,2925,888
1968,2Ãþ,Cºí·Ï,7,8,2Ãþ Cºí·Ï7¿­ 8,-45,2924,888
1969,2Ãþ,Cºí·Ï,7,9,2Ãþ Cºí·Ï7¿­ 9,-91,2923,888
1970,2Ãþ,Cºí·Ï,7,10,2Ãþ Cºí·Ï7¿­ 10,-136,2923,888
1971,2Ãþ,Cºí·Ï,7,11,2Ãþ Cºí·Ï7¿­ 11,-181,2922,888
1972,2Ãþ,Cºí·Ï,7,12,2Ãþ Cºí·Ï7¿­ 12,-227,2921,888
1973,2Ãþ,Cºí·Ï,7,13,2Ãþ Cºí·Ï7¿­ 13,-272,2920,888
1974,2Ãþ,Dºí·Ï,7,1,2Ãþ Dºí·Ï7¿­ 1,-424,2915,888
1975,2Ãþ,Dºí·Ï,7,2,2Ãþ Dºí·Ï7¿­ 2,-478,2912,888
1976,2Ãþ,Dºí·Ï,7,3,2Ãþ Dºí·Ï7¿­ 3,-533,2909,888
1977,2Ãþ,Dºí·Ï,7,4,2Ãþ Dºí·Ï7¿­ 4,-587,2905,888
1978,2Ãþ,Dºí·Ï,7,5,2Ãþ Dºí·Ï7¿­ 5,-642,2902,888
1979,2Ãþ,Dºí·Ï,7,6,2Ãþ Dºí·Ï7¿­ 6,-696,2898,888
1980,2Ãþ,Dºí·Ï,7,7,2Ãþ Dºí·Ï7¿­ 7,-750,2893,888
1981,2Ãþ,Dºí·Ï,7,8,2Ãþ Dºí·Ï7¿­ 8,-804,2888,888
1982,2Ãþ,Dºí·Ï,7,9,2Ãþ Dºí·Ï7¿­ 9,-859,2882,888
1983,2Ãþ,Dºí·Ï,7,10,2Ãþ Dºí·Ï7¿­ 10,-913,2877,888
1984,2Ãþ,Dºí·Ï,7,11,2Ãþ Dºí·Ï7¿­ 11,-967,2872,888
1985,2Ãþ,Dºí·Ï,7,12,2Ãþ Dºí·Ï7¿­ 12,-1021,2867,888
1986,2Ãþ,Dºí·Ï,7,13,2Ãþ Dºí·Ï7¿­ 13,-1076,2862,888
1987,2Ãþ,Dºí·Ï,7,14,2Ãþ Dºí·Ï7¿­ 14,-1130,2857,888
1988,2Ãþ,Eºí·Ï,7,1,2Ãþ Eºí·Ï7¿­ 1,-1287,2772,888
1989,2Ãþ,Eºí·Ï,7,2,2Ãþ Eºí·Ï7¿­ 2,-1321,2736,888
1990,2Ãþ,Eºí·Ï,7,3,2Ãþ Eºí·Ï7¿­ 3,-1356,2699,888
1991,2Ãþ,Eºí·Ï,7,4,2Ãþ Eºí·Ï7¿­ 4,-1390,2663,888
1992,2Ãþ,Eºí·Ï,7,5,2Ãþ Eºí·Ï7¿­ 5,-1424,2627,888
1993,2Ãþ,Eºí·Ï,7,6,2Ãþ Eºí·Ï7¿­ 6,-1459,2591,888
1994,2Ãþ,Eºí·Ï,7,7,2Ãþ Eºí·Ï7¿­ 7,-1493,2554,888
1995,2Ãþ,Eºí·Ï,7,8,2Ãþ Eºí·Ï7¿­ 8,-1528,2518,888
1996,2Ãþ,Eºí·Ï,7,9,2Ãþ Eºí·Ï7¿­ 9,-1562,2482,888
1997,2Ãþ,Eºí·Ï,7,10,2Ãþ Eºí·Ï7¿­ 10,-1596,2445,888
1998,2Ãþ,Eºí·Ï,7,11,2Ãþ Eºí·Ï7¿­ 11,-1631,2409,888
1999,2Ãþ,Eºí·Ï,7,12,2Ãþ Eºí·Ï7¿­ 12,-1665,2373,888
2000,2Ãþ,Eºí·Ï,7,13,2Ãþ Eºí·Ï7¿­ 13,-1700,2336,888
2001,2Ãþ,Eºí·Ï,7,14,2Ãþ Eºí·Ï7¿­ 14,-1734,2300,888
2002,2Ãþ,Eºí·Ï,7,15,2Ãþ Eºí·Ï7¿­ 15,-1768,2264,888
2003,2Ãþ,Eºí·Ï,7,16,2Ãþ Eºí·Ï7¿­ 16,-1803,2227,888
2004,2Ãþ,Aºí·Ï,8,1,2Ãþ Aºí·Ï8¿­ 1,1812,2374,923
2005,2Ãþ,Aºí·Ï,8,2,2Ãþ Aºí·Ï8¿­ 2,1750,2440,923
2006,2Ãþ,Aºí·Ï,8,3,2Ãþ Aºí·Ï8¿­ 3,1689,2505,923
2007,2Ãþ,Aºí·Ï,8,4,2Ãþ Aºí·Ï8¿­ 4,1627,2570,923
2008,2Ãþ,Aºí·Ï,8,5,2Ãþ Aºí·Ï8¿­ 5,1565,2636,923
2009,2Ãþ,Aºí·Ï,8,6,2Ãþ Aºí·Ï8¿­ 6,1503,2701,923
2010,2Ãþ,Aºí·Ï,8,7,2Ãþ Aºí·Ï8¿­ 7,1441,2766,923
2011,2Ãþ,Aºí·Ï,8,8,2Ãþ Aºí·Ï8¿­ 8,1379,2832,923
2012,2Ãþ,Bºí·Ï,8,1,2Ãþ Bºí·Ï8¿­ 1,1178,2953,923
2013,2Ãþ,Bºí·Ï,8,2,2Ãþ Bºí·Ï8¿­ 2,1125,2958,923
2014,2Ãþ,Bºí·Ï,8,3,2Ãþ Bºí·Ï8¿­ 3,1071,2963,923
2015,2Ãþ,Bºí·Ï,8,4,2Ãþ Bºí·Ï8¿­ 4,1018,2968,923
2016,2Ãþ,Dºí·Ï,8,1,2Ãþ Dºí·Ï8¿­ 1,-1018,2968,923
2017,2Ãþ,Dºí·Ï,8,2,2Ãþ Dºí·Ï8¿­ 2,-1071,2963,923
2018,2Ãþ,Dºí·Ï,8,3,2Ãþ Dºí·Ï8¿­ 3,-1125,2958,923
2019,2Ãþ,Dºí·Ï,8,4,2Ãþ Dºí·Ï8¿­ 4,-1178,2953,923
2020,2Ãþ,Eºí·Ï,8,1,2Ãþ Eºí·Ï8¿­ 1,-1379,2832,923
2021,2Ãþ,Eºí·Ï,8,2,2Ãþ Eºí·Ï8¿­ 2,-1441,2766,923
2022,2Ãþ,Eºí·Ï,8,3,2Ãþ Eºí·Ï8¿­ 3,-1503,2701,923
2023,2Ãþ,Eºí·Ï,8,4,2Ãþ Eºí·Ï8¿­ 4,-1565,2636,923
2024,2Ãþ,Eºí·Ï,8,5,2Ãþ Eºí·Ï8¿­ 5,-1627,2570,923
2025,2Ãþ,Eºí·Ï,8,6,2Ãþ Eºí·Ï8¿­ 6,-1689,2505,923
2026,2Ãþ,Eºí·Ï,8,7,2Ãþ Eºí·Ï8¿­ 7,-1750,2440,923
2027,2Ãþ,Eºí·Ï,8,8,2Ãþ Eºí·Ï8¿­ 8,-1812,2374,923
2028,3Ãþ,BOX10,¾øÀ½,1,3Ãþ BOX10 1,-1553,1330,1033
2029,3Ãþ,BOX10,¾øÀ½,2,3Ãþ BOX10 2,-1583,1296,1033
2030,3Ãþ,BOX10,¾øÀ½,3,3Ãþ BOX10 3,-1613,1261,1033
2031,3Ãþ,BOX10,¾øÀ½,4,3Ãþ BOX10 4,-1681,1320,1083
2032,3Ãþ,BOX10,¾øÀ½,5,3Ãþ BOX10 5,-1651,1355,1083
2033,3Ãþ,BOX10,¾øÀ½,6,3Ãþ BOX10 6,-1621,1390,1083
2034,3Ãþ,BOX10,¾øÀ½,7,3Ãþ BOX10 7,-1688,1449,1133
2035,3Ãþ,BOX10,¾øÀ½,8,3Ãþ BOX10 8,-1719,1414,1133
2036,3Ãþ,BOX10,¾øÀ½,9,3Ãþ BOX10 9,-1749,1380,1133
2037,3Ãþ,BOX10,¾øÀ½,10,3Ãþ BOX10 10,-1817,1439,1183
2038,3Ãþ,BOX10,¾øÀ½,11,3Ãþ BOX10 11,-1786,1473,1183
2039,3Ãþ,BOX10,¾øÀ½,12,3Ãþ BOX10 12,-1756,1508,1183
2040,3Ãþ,BOX11,¾øÀ½,1,3Ãþ BOX11 1,-1497,975,1000
2041,3Ãþ,BOX11,¾øÀ½,2,3Ãþ BOX11 2,-1527,940,1000
2042,3Ãþ,BOX11,¾øÀ½,3,3Ãþ BOX11 3,-1558,905,1000
2043,3Ãþ,BOX11,¾øÀ½,4,3Ãþ BOX11 4,-1625,965,1050
2044,3Ãþ,BOX11,¾øÀ½,5,3Ãþ BOX11 5,-1595,999,1050
2045,3Ãþ,BOX11,¾øÀ½,6,3Ãþ BOX11 6,-1565,1034,1050
